x z ED
-145.5 -14.0 -145.941756757
-145.5 -13.0 -212.493687916
-145.5 -12.0 -226.941797373
-145.5 -11.0 -214.960801405
-145.5 -10.0 -202.53174882
-145.5 -9.0 -204.13482967
-145.5 -8.0 -220.795776307
-145.5 -7.0 -247.838578923
-145.5 -6.0 -284.807465123
-145.5 -5.0 -338.661178731
-145.5 -4.0 -417.137909695
-145.5 -3.0 -517.593388413
-145.5 -2.0 -620.9539373
-145.5 -1.0 -697.141133839
-145.5  0.0 -719.788166288
-145.5  1.0 -680.781575833
-145.5  2.0 -594.746019685
-145.5  3.0 -490.457345002
-145.5  4.0 -395.215771147
-145.5  5.0 -322.724170421
-145.5  6.0 -271.776808803
-145.5  7.0 -234.724852964
-145.5  8.0 -207.653263183
-145.5  9.0 -193.703753778
-145.5  10.0 -197.114007478
-145.5  11.0 -213.351499009
-145.5  12.0 -224.105216766
-145.5  13.0 -202.345734082
-145.5  14.0 -125.079597066
-145.5  15.0  14.2728912435
-145.5  16.0  201.516218748
-145.5  17.0  407.098307385
-145.5  18.0  596.616504756
-145.5  19.0  739.664404027
-145.5  20.0  813.683605511
-145.5  21.0  804.792603826
-145.5  22.0  709.772944323
-145.5  23.0  540.492219353
-145.5  24.0  326.886449262
-145.5  25.0  112.533955514
-145.5  26.0 -59.1458550422
-145.5  27.0 -162.317041151
-145.5  28.0 -198.928446199
-145.5  29.0 -193.555115312
-145.5  30.0 -174.562350012
-145.5  31.0 -153.419417724
-145.5  32.0 -116.495546465
-145.5  33.0 -35.7740781366
-145.5  34.0  108.250696805
-145.5  35.0  307.132900687
-145.5  36.0  522.021029313
-145.5  37.0  699.991163576
-145.5  38.0  798.249866471
-145.5  39.0  800.863319547
-145.5  40.0  719.316465272
-145.5  41.0  580.206594273
-145.5  42.0  411.265498443
-145.5  43.0  235.1117404
-145.5  44.0  71.2622563768
-145.5  45.0 -60.790348543
-145.5  46.0 -144.511563817
-145.5  47.0 -174.942032801
-145.5  48.0 -165.158549234
-145.5  49.0 -142.511455064
-145.5  50.0 -134.527594318
-145.5  51.0 -153.819031039
-145.5  52.0 -193.645761376
-145.5  53.0 -238.038864304
-145.5  54.0 -278.4491644
-145.5  55.0 -322.819523301
-145.5  56.0 -388.54783666
-145.5  57.0 -484.141518543
-145.5  58.0 -594.648764039
-145.5  59.0 -684.247605579
-145.5  60.0 -716.319152945
-145.5  61.0 -677.110255102
-145.5  62.0 -585.344622218
-145.5  63.0 -480.330960925
-145.5  64.0 -397.385356788
-145.5  65.0 -348.756095498
-145.5  66.0 -323.206905724
-145.5  67.0 -302.181174788
-145.5  68.0 -277.545616351
-145.5  69.0 -255.792168357
-145.5  70.0 -246.048730232
-145.5  71.0 -243.618340292
-145.5  72.0 -224.85855207
-145.5  73.0 -159.616131496
-145.5  74.0 -32.3459720141
-145.5  75.0  144.694974577
-145.5  76.0  336.609928529
-145.5  77.0  504.998816587
-145.5  78.0  625.843352811
-145.5  79.0  693.163752963
-145.5  80.0  708.609638604
-145.5  81.0  669.53988656
-145.5  82.0  568.805553181
-145.5  83.0  407.690822394
-145.5  84.0  209.714447199
-145.5  85.0  19.8660075539
-145.5  86.0 -114.959169823
-145.5  87.0 -171.971590869
-145.5  88.0 -164.924297231
-145.5  89.0 -131.72463976
-145.5  90.0 -105.012440165
-145.5  91.0 -87.5381233595
-145.5  92.0 -51.355730772
-145.5  93.0  38.2225292255
-145.5  94.0  192.134052221
-145.5  95.0  383.745247044
-145.5  96.0  561.791255052
-145.5  97.0  679.600430827
-145.5  98.0  718.577956781
-145.5  99.0  690.145874067
-145.5  100.0  618.418701589
-144.0 -100.0  606.839743266
-144.0 -99.0  685.731999578
-144.0 -98.0  722.472002442
-144.0 -97.0  692.134881973
-144.0 -96.0  581.239081743
-144.0 -95.0  405.88180084
-144.0 -94.0  211.535775321
-144.0 -93.0  50.827566338
-144.0 -92.0 -46.133583491
-144.0 -91.0 -86.8034528441
-144.0 -90.0 -104.715863376
-144.0 -89.0 -129.780580896
-144.0 -88.0 -162.875514892
-144.0 -87.0 -173.940294868
-144.0 -86.0 -124.590261081
-144.0 -85.0  2.3022746258
-144.0 -84.0  188.039998628
-144.0 -83.0  387.949832225
-144.0 -82.0  556.218299798
