x z ED
-145.5 -64.0 -189.33962543
-145.5 -63.0 -183.516108476
-145.5 -62.0 -175.334708583
-145.5 -61.0 -166.549400476
-145.5 -60.0 -158.628833796
-145.5 -59.0 -152.584836729
-145.5 -58.0 -148.85795016
-145.5 -57.0 -147.27235691
-145.5 -56.0 -147.065180794
-145.5 -55.0 -146.987181815
-145.5 -54.0 -145.464182094
-145.5 -53.0 -140.801918618
-145.5 -52.0 -131.412129755
-145.5 -51.0 -116.035067026
-145.5 -50.0 -93.9335786812
-145.5 -49.0 -65.0364738945
-145.5 -48.0 -30.0138155097
-145.5 -47.0  9.72637198648
-145.5 -46.0  52.1224325631
-145.5 -45.0  94.6184318061
-145.5 -44.0  134.38450769
-145.5 -43.0  168.577472639
-145.5 -42.0  194.616200986
-145.5 -41.0  210.444135178
-145.5 -40.0  214.751829714
-145.5 -39.0  207.135811168
-145.5 -38.0  188.175869586
-145.5 -37.0  159.420658642
-145.5 -36.0  123.280412627
-145.5 -35.0  82.834801742
-145.5 -34.0  41.5725167181
-145.5 -33.0  3.0862256686
-145.5 -32.0 -29.2486506131
-145.5 -31.0 -52.5808563802
-145.5 -30.0 -64.8463807567
-145.5 -29.0 -64.9620645611
-145.5 -28.0 -52.9305737925
-145.5 -27.0 -29.846009801
-145.5 -26.0  2.2010143897
-145.5 -25.0  40.3102610525
-145.5 -24.0  81.0331977803
-145.5 -23.0  120.683991871
-145.5 -22.0  155.670557665
-145.5 -21.0  182.814131684
-145.5 -20.0  199.62705597
-145.5 -19.0  204.522660045
-145.5 -18.0  196.937926802
-145.5 -17.0  177.358324244
-145.5 -16.0  147.243905635
-145.5 -15.0  108.86554208
-145.5 -14.0  65.0689655123
-145.5 -13.0  18.9912746281
-145.5 -12.0 -26.2410124656
-145.5 -11.0 -67.8018301703
-145.5 -10.0 -103.41451063
-145.5 -9.0 -131.53556578
-145.5 -8.0 -151.456134149
-145.5 -7.0 -163.312694686
-145.5 -6.0 -168.008218478
-145.5 -5.0 -167.0542957
-145.5 -4.0 -162.352965542
-145.5 -3.0 -155.943141195
-145.5 -2.0 -149.740022482
-145.5 -1.0 -145.296366585
-145.5  0.0 -143.611899967
-145.5  1.0 -145.011780445
-145.5  2.0 -149.107427775
-145.5  3.0 -154.844036756
-145.5  4.0 -160.629620291
-145.5  5.0 -164.531501544
-145.5  6.0 -164.518729502
-145.5  7.0 -158.723721375
-145.5  8.0 -145.694091674
-145.5  9.0 -124.60636891
-145.5  10.0 -95.417061345
-145.5  11.0 -58.9329310442
-145.5  12.0 -16.7907113756
-145.5  13.0  28.6540109593
-145.5  14.0  74.5194190406
