x z ED
-145.5  81.0  693.744360219
-145.5  82.0  585.711031592
-145.5  83.0  410.984744283
-145.5  84.0  202.938226005
-145.5  85.0  10.6389406322
-145.5  86.0 -122.340389881
-145.5  87.0 -178.746055331
-145.5  88.0 -173.587398094
-145.5  89.0 -140.343245943
-145.5  90.0 -106.584694297
-145.5  91.0 -75.9270719388
-145.5  92.0 -28.6589573865
-145.5  93.0  60.1765474412
-145.5  94.0  198.859361665
-145.5  95.0  368.879283319
-145.5  96.0  532.88788506
-145.5  97.0  653.747422754
-145.5  98.0  710.769805305
-145.5  99.0  703.258763926
-145.5  100.0  642.32062743
-144.0 -100.0  630.741669106
-144.0 -99.0  698.844889437
-144.0 -98.0  714.663850967
-144.0 -97.0  666.2818739
-144.0 -96.0  552.335711751
-144.0 -95.0  391.015837115
-144.0 -94.0  218.261084765
-144.0 -93.0  72.7815845537
-144.0 -92.0 -23.4368101056
-144.0 -91.0 -75.1924014233
-144.0 -90.0 -106.288117508
-144.0 -89.0 -138.399187079
-144.0 -88.0 -171.538615755
-144.0 -87.0 -180.71475933
-144.0 -86.0 -131.971481139
-144.0 -85.0 -6.92479229596
-144.0 -84.0  181.263777434
-144.0 -83.0  391.243754114
-144.0 -82.0  573.123778209
-144.0 -81.0  690.556884345
-144.0 -80.0  731.385276829
-144.0 -79.0  702.90990139
-144.0 -78.0  619.343828641
-144.0 -77.0  493.051154247
-144.0 -76.0  335.365705468
-144.0 -75.0  162.89651518
-144.0 -74.0  0.0363523240438
-144.0 -73.0 -127.786253773
-144.0 -72.0 -206.392534786
-144.0 -71.0 -240.762488729
-144.0 -70.0 -251.194342756
-144.0 -69.0 -259.745461638
-144.0 -68.0 -277.246406542
-144.0 -67.0 -300.979115497
-144.0 -66.0 -324.211800328
-144.0 -65.0 -348.505949436
-144.0 -64.0 -386.913128246
-144.0 -63.0 -453.698170649
-144.0 -62.0 -548.167092916
-144.0 -61.0 -646.533538055
-144.0 -60.0 -710.697756006
-144.0 -59.0 -709.799773009
-144.0 -58.0 -639.72282636
-144.0 -57.0 -526.214070913
-144.0 -56.0 -409.040801118
-144.0 -55.0 -318.601706471
-144.0 -54.0 -261.674090696
-144.0 -53.0 -225.383906436
-144.0 -52.0 -194.159554636
-144.0 -51.0 -164.806400028
-144.0 -50.0 -147.418931094
-144.0 -49.0 -152.190385058
-144.0 -48.0 -174.025201973
-144.0 -47.0 -188.602000002
-144.0 -46.0 -164.0401919
-144.0 -45.0 -79.668620523
-144.0 -44.0  61.9944460365
